tdot_milemarker,time_unix_fix,lane1_speed,lane1_volume,lane1_occ,lane2_speed,lane2_volume,lane2_occ,lane3_speed,lane3_volume,lane3_occ,lane4_speed,lane4_volume,lane4_occ,milemarker
59.0,1720621020.0,33.0,8.0,16.0,46.0,13.0,19.0,39.0,10.0,17.0,35.0,10.0,37.0,59.14
59.0,1720621050.0,38.0,7.0,14.0,46.0,8.0,9.0,41.0,13.0,25.0,41.0,10.0,19.0,59.14
59.0,1720621080.0,48.0,12.0,18.0,46.0,13.0,16.0,43.0,9.0,24.0,43.0,10.0,19.0,59.14
59.0,1720621110.0,41.0,9.0,14.0,42.0,14.0,21.0,35.0,14.0,30.0,34.0,10.0,22.0,59.14
59.0,1720621140.0,37.0,9.0,21.0,39.0,15.0,25.0,36.0,11.0,26.0,32.0,10.0,36.0,59.14
59.0,1720621170.0,37.0,14.0,26.0,38.0,14.0,22.0,34.0,15.0,29.0,34.0,11.0,27.0,59.14
59.0,1720621200.0,44.0,15.0,22.0,45.0,16.0,21.0,39.0,13.0,22.0,34.0,11.0,23.0,59.14
59.0,1720621230.0,35.0,14.0,22.0,40.0,12.0,18.0,35.0,14.0,30.0,36.0,9.0,20.0,59.14
59.0,1720621260.0,35.0,9.0,22.0,41.0,13.0,19.0,37.0,10.0,33.0,35.0,10.0,34.0,59.14
59.0,1720621290.0,43.0,9.0,13.0,42.0,13.0,17.0,40.0,11.0,21.0,38.0,11.0,23.0,59.14
59.0,1720621320.0,43.0,11.0,18.0,44.0,12.0,20.0,43.0,9.0,19.0,40.0,12.0,30.0,59.14
59.0,1720621350.0,40.0,14.0,23.0,44.0,18.0,24.0,41.0,17.0,25.0,37.0,11.0,31.0,59.14
59.0,1720621380.0,43.0,10.0,12.0,50.0,20.0,26.0,43.0,14.0,22.0,38.0,13.0,31.0,59.14
59.0,1720621410.0,44.0,11.0,15.0,46.0,15.0,20.0,40.0,8.0,21.0,40.0,10.0,19.0,59.14
59.0,1720621440.0,42.0,9.0,9.0,40.0,16.0,22.0,40.0,13.0,36.0,39.0,12.0,22.0,59.14
59.0,1720621470.0,52.0,9.0,7.0,47.0,12.0,16.0,42.0,12.0,26.0,39.0,10.0,26.0,59.14
59.0,1720621500.0,35.0,14.0,25.0,40.0,14.0,21.0,34.0,13.0,34.0,28.0,12.0,39.0,59.14
59.0,1720621530.0,31.0,10.0,27.0,33.0,14.0,25.0,35.0,8.0,20.0,31.0,10.0,36.0,59.14
59.0,1720621560.0,37.0,9.0,20.0,37.0,10.0,17.0,38.0,16.0,30.0,37.0,8.0,25.0,59.14
59.0,1720621590.0,48.0,9.0,16.0,46.0,15.0,22.0,42.0,14.0,28.0,41.0,13.0,31.0,59.14
59.0,1720621620.0,42.0,12.0,30.0,49.0,12.0,18.0,40.0,10.0,19.0,38.0,9.0,26.0,59.14
59.0,1720621650.0,42.0,11.0,14.0,45.0,13.0,22.0,38.0,6.0,26.0,38.0,11.0,29.0,59.14
59.0,1720621680.0,42.0,8.0,10.0,45.0,10.0,13.0,41.0,10.0,19.0,42.0,9.0,11.0,59.14
59.0,1720621710.0,43.0,13.0,24.0,44.0,14.0,21.0,37.0,15.0,29.0,34.0,8.0,25.0,59.14
59.0,1720621740.0,43.0,15.0,23.0,40.0,14.0,21.0,41.0,12.0,23.0,39.0,10.0,21.0,59.14
59.0,1720621770.0,38.0,12.0,19.0,38.0,17.0,25.0,40.0,15.0,24.0,35.0,10.0,27.0,59.14
59.0,1720621800.0,40.0,10.0,18.0,38.0,12.0,20.0,34.0,9.0,28.0,30.0,14.0,41.0,59.14
59.0,1720621830.0,41.0,10.0,22.0,43.0,12.0,15.0,33.0,14.0,33.0,35.0,6.0,15.0,59.14
59.0,1720621860.0,40.0,7.0,16.0,41.0,15.0,22.0,38.0,11.0,25.0,33.0,7.0,18.0,59.14
59.0,1720621890.0,35.0,10.0,20.0,45.0,13.0,16.0,42.0,11.0,19.0,35.0,12.0,31.0,59.14
59.0,1720621920.0,49.0,11.0,15.0,53.0,17.0,19.0,43.0,13.0,19.0,42.0,11.0,20.0,59.14
59.0,1720621950.0,52.0,8.0,12.0,52.0,17.0,19.0,46.0,20.0,24.0,45.0,11.0,23.0,59.14
59.0,1720621980.0,55.0,7.0,9.0,60.0,12.0,13.0,58.0,17.0,19.0,50.0,15.0,24.0,59.14
59.0,1720622010.0,75.0,9.0,7.0,74.0,14.0,11.0,64.0,14.0,12.0,62.0,13.0,20.0,59.14
59.0,1720622040.0,,,,74.0,11.0,8.0,69.0,12.0,18.0,66.0,13.0,12.0,59.14
59.0,1720622070.0,73.0,3.0,4.0,81.0,5.0,3.0,71.0,8.0,9.0,64.0,8.0,12.0,59.14
59.0,1720622100.0,64.0,14.0,13.0,72.0,20.0,16.0,65.0,22.0,23.0,61.0,12.0,13.0,59.14
59.0,1720622130.0,64.0,13.0,17.0,67.0,20.0,16.0,64.0,13.0,16.0,58.0,15.0,23.0,59.14
59.0,1720622160.0,,,,77.0,8.0,5.0,69.0,10.0,13.0,63.0,10.0,17.0,59.14
59.0,1720622190.0,68.0,7.0,5.0,74.0,13.0,11.0,69.0,12.0,12.0,63.0,10.0,13.0,59.14
59.0,1720622220.0,81.0,6.0,3.0,78.0,9.0,7.0,70.0,11.0,13.0,63.0,10.0,14.0,59.14
59.0,1720622250.0,,,,77.0,14.0,11.0,68.0,14.0,12.0,63.0,11.0,15.0,59.14
59.0,1720622280.0,67.0,5.0,5.0,82.0,5.0,3.0,71.0,11.0,16.0,63.0,10.0,14.0,59.14
59.0,1720622310.0,76.0,16.0,13.0,71.0,23.0,17.0,68.0,17.0,21.0,64.0,9.0,14.0,59.14
59.0,1720622340.0,80.0,8.0,5.0,74.0,17.0,13.0,67.0,16.0,15.0,62.0,14.0,16.0,59.14
59.0,1720622370.0,80.0,10.0,6.0,76.0,17.0,12.0,68.0,13.0,15.0,62.0,13.0,16.0,59.14
59.0,1720622400.0,61.0,8.0,8.0,74.0,10.0,7.0,63.0,11.0,13.0,55.0,19.0,30.0,59.14
59.0,1720622430.0,70.0,9.0,7.0,74.0,17.0,13.0,68.0,10.0,12.0,61.0,13.0,15.0,59.14
59.0,1720622460.0,63.0,6.0,5.0,78.0,15.0,10.0,68.0,12.0,14.0,64.0,12.0,17.0,59.14
59.0,1720622490.0,70.0,5.0,3.0,77.0,10.0,7.0,69.0,15.0,16.0,63.0,14.0,19.0,59.14
59.0,1720622520.0,83.0,4.0,2.0,76.0,11.0,8.0,68.0,15.0,13.0,63.0,9.0,14.0,59.14
59.0,1720622550.0,71.0,6.0,6.0,74.0,13.0,9.0,70.0,15.0,14.0,63.0,14.0,12.0,59.14
59.0,1720622580.0,86.0,3.0,1.0,79.0,5.0,3.0,67.0,8.0,8.0,68.0,8.0,9.0,59.14
59.0,1720622610.0,82.0,5.0,3.0,78.0,9.0,7.0,70.0,14.0,15.0,65.0,9.0,17.0,59.14
59.0,1720622640.0,73.0,9.0,7.0,77.0,15.0,11.0,71.0,13.0,11.0,67.0,16.0,17.0,59.14
59.0,1720622670.0,62.0,7.0,8.0,72.0,13.0,12.0,59.0,10.0,14.0,55.0,14.0,21.0,59.14
59.0,1720622700.0,82.0,8.0,6.0,74.0,9.0,7.0,65.0,12.0,11.0,63.0,8.0,12.0,59.14
59.0,1720622730.0,72.0,6.0,6.0,70.0,14.0,11.0,65.0,13.0,17.0,61.0,13.0,17.0,59.14
59.0,1720622760.0,67.0,10.0,8.0,72.0,10.0,8.0,67.0,13.0,11.0,61.0,14.0,14.0,59.14
59.0,1720622790.0,57.0,7.0,10.0,77.0,8.0,5.0,68.0,8.0,8.0,54.0,11.0,23.0,59.14
59.0,1720622820.0,71.0,5.0,4.0,76.0,10.0,8.0,68.0,14.0,13.0,63.0,6.0,14.0,59.14
59.0,1720622850.0,82.0,7.0,4.0,80.0,9.0,6.0,74.0,9.0,7.0,65.0,7.0,9.0,59.14
59.0,1720622880.0,70.0,7.0,4.0,74.0,13.0,10.0,65.0,14.0,17.0,60.0,9.0,17.0,59.14
59.0,1720622910.0,72.0,12.0,10.0,71.0,17.0,14.0,69.0,13.0,12.0,64.0,16.0,20.0,59.14
59.0,1720622940.0,66.0,5.0,3.0,79.0,7.0,5.0,70.0,11.0,9.0,66.0,10.0,16.0,59.14
59.0,1720622970.0,82.0,10.0,5.0,75.0,16.0,12.0,71.0,13.0,14.0,61.0,9.0,17.0,59.14
59.0,1720623000.0,70.0,6.0,6.0,78.0,9.0,6.0,71.0,12.0,10.0,65.0,10.0,12.0,59.14
59.0,1720623030.0,83.0,7.0,5.0,77.0,15.0,11.0,68.0,12.0,14.0,63.0,14.0,19.0,59.14
59.0,1720623060.0,78.0,6.0,3.0,73.0,12.0,10.0,67.0,12.0,10.0,62.0,11.0,16.0,59.14
59.0,1720623090.0,78.0,14.0,9.0,74.0,15.0,14.0,66.0,8.0,12.0,64.0,11.0,14.0,59.14
59.0,1720623120.0,77.0,7.0,4.0,71.0,11.0,9.0,68.0,13.0,10.0,64.0,15.0,21.0,59.14
59.0,1720623150.0,76.0,4.0,2.0,71.0,14.0,11.0,67.0,16.0,22.0,62.0,13.0,14.0,59.14
59.0,1720623180.0,61.0,6.0,7.0,76.0,9.0,6.0,65.0,16.0,15.0,55.0,15.0,23.0,59.14
59.0,1720623210.0,70.0,3.0,3.0,77.0,7.0,5.0,66.0,13.0,15.0,57.0,8.0,15.0,59.14
59.0,1720623240.0,70.0,8.0,6.0,74.0,14.0,11.0,68.0,14.0,18.0,65.0,11.0,17.0,59.14
59.0,1720623270.0,82.0,9.0,6.0,77.0,12.0,9.0,73.0,8.0,6.0,64.0,12.0,17.0,59.14
59.0,1720623300.0,69.0,4.0,2.0,74.0,5.0,3.0,64.0,13.0,11.0,57.0,8.0,11.0,59.14
59.0,1720623330.0,83.0,3.0,2.0,71.0,14.0,14.0,70.0,13.0,13.0,66.0,13.0,17.0,59.14
59.0,1720623360.0,63.0,8.0,9.0,72.0,10.0,7.0,64.0,14.0,14.0,59.0,12.0,20.0,59.14
59.0,1720623390.0,63.0,3.0,2.0,74.0,16.0,12.0,66.0,14.0,15.0,59.0,15.0,19.0,59.14
59.0,1720623420.0,82.0,7.0,5.0,74.0,13.0,9.0,65.0,18.0,20.0,56.0,13.0,20.0,59.14
59.0,1720623450.0,,,,79.0,7.0,5.0,72.0,13.0,13.0,68.0,12.0,13.0,59.14
59.0,1720623480.0,71.0,7.0,8.0,79.0,13.0,8.0,69.0,17.0,16.0,62.0,8.0,12.0,59.14
59.0,1720623510.0,71.0,5.0,4.0,78.0,13.0,11.0,68.0,13.0,12.0,63.0,12.0,19.0,59.14
59.0,1720623540.0,75.0,11.0,7.0,74.0,17.0,13.0,65.0,14.0,15.0,58.0,13.0,18.0,59.14
59.0,1720623570.0,51.0,6.0,7.0,76.0,13.0,10.0,63.0,11.0,18.0,56.0,6.0,11.0,59.14
59.0,1720623600.0,74.0,8.0,6.0,74.0,12.0,10.0,71.0,11.0,12.0,62.0,8.0,10.0,59.14
59.7,1720609230.0,36.0,12.0,19.0,35.0,9.0,15.0,37.0,14.0,29.0,38.0,9.0,16.0,59.73
59.7,1720609260.0,41.0,15.0,22.0,39.0,15.0,23.0,40.0,13.0,23.0,40.0,11.0,16.0,59.73
59.7,1720609290.0,43.0,15.0,18.0,43.0,14.0,24.0,42.0,17.0,26.0,43.0,11.0,14.0,59.73
59.7,1720609320.0,49.0,16.0,18.0,48.0,14.0,17.0,48.0,14.0,16.0,49.0,8.0,9.0,59.73
59.7,1720609350.0,48.0,15.0,21.0,48.0,15.0,17.0,44.0,17.0,26.0,43.0,7.0,11.0,59.73
59.7,1720609380.0,44.0,14.0,17.0,38.0,17.0,28.0,39.0,15.0,25.0,45.0,8.0,14.0,59.73
59.7,1720609410.0,42.0,14.0,17.0,43.0,13.0,19.0,44.0,12.0,19.0,50.0,6.0,6.0,59.73
59.7,1720609440.0,42.0,17.0,20.0,43.0,12.0,18.0,48.0,14.0,20.0,46.0,5.0,5.0,59.73
59.7,1720609470.0,41.0,13.0,15.0,43.0,13.0,20.0,44.0,14.0,18.0,51.0,4.0,4.0,59.73
59.7,1720609500.0,42.0,15.0,18.0,43.0,13.0,16.0,42.0,12.0,21.0,47.0,8.0,8.0,59.73
59.7,1720609530.0,47.0,9.0,11.0,47.0,13.0,18.0,46.0,13.0,28.0,50.0,8.0,10.0,59.73
59.7,1720609560.0,47.0,14.0,16.0,46.0,17.0,26.0,46.0,11.0,16.0,46.0,8.0,13.0,59.73
59.7,1720609590.0,49.0,14.0,14.0,47.0,13.0,17.0,46.0,11.0,16.0,47.0,11.0,15.0,59.73
59.7,1720609620.0,53.0,12.0,12.0,50.0,16.0,18.0,49.0,12.0,16.0,51.0,12.0,12.0,59.73
59.7,1720609650.0,53.0,15.0,14.0,51.0,15.0,23.0,50.0,11.0,18.0,47.0,12.0,20.0,59.73
59.7,1720609680.0,55.0,13.0,13.0,54.0,16.0,23.0,53.0,12.0,13.0,54.0,10.0,11.0,59.73
59.7,1720609710.0,58.0,17.0,15.0,57.0,11.0,14.0,59.0,15.0,17.0,57.0,9.0,10.0,59.73
59.7,1720609740.0,61.0,17.0,15.0,59.0,13.0,19.0,56.0,11.0,13.0,62.0,6.0,8.0,59.73
59.7,1720609770.0,62.0,10.0,8.0,65.0,14.0,13.0,53.0,11.0,18.0,59.0,7.0,7.0,59.73
59.7,1720609800.0,54.0,14.0,14.0,52.0,14.0,22.0,53.0,12.0,13.0,52.0,10.0,12.0,59.73
59.7,1720609830.0,40.0,15.0,23.0,38.0,12.0,21.0,37.0,12.0,21.0,45.0,9.0,15.0,59.73
59.7,1720609860.0,19.0,10.0,26.0,15.0,10.0,43.0,29.0,8.0,23.0,27.0,8.0,20.0,59.73
59.7,1720609890.0,9.0,3.0,19.0,19.0,4.0,84.0,23.0,4.0,20.0,26.0,4.0,18.0,59.73
59.7,1720609920.0,23.0,10.0,32.0,24.0,9.0,28.0,27.0,11.0,23.0,28.0,10.0,27.0,59.73
59.7,1720609950.0,36.0,12.0,18.0,36.0,9.0,19.0,33.0,14.0,25.0,31.0,11.0,20.0,59.73
59.7,1720609980.0,42.0,12.0,15.0,42.0,13.0,21.0,39.0,12.0,21.0,43.0,12.0,18.0,59.73
59.7,1720610010.0,49.0,13.0,14.0,45.0,11.0,18.0,42.0,16.0,25.0,45.0,13.0,21.0,59.73
59.7,1720610040.0,46.0,13.0,15.0,44.0,15.0,19.0,44.0,10.0,15.0,47.0,8.0,11.0,59.73
59.7,1720610070.0,53.0,13.0,13.0,48.0,10.0,16.0,48.0,17.0,26.0,46.0,10.0,17.0,59.73
59.7,1720610100.0,53.0,13.0,13.0,50.0,13.0,18.0,46.0,19.0,31.0,43.0,13.0,15.0,59.73
59.7,1720610130.0,54.0,11.0,11.0,53.0,13.0,19.0,50.0,15.0,19.0,50.0,11.0,14.0,59.73
59.7,1720610160.0,53.0,13.0,13.0,51.0,12.0,15.0,51.0,14.0,24.0,53.0,10.0,10.0,59.73
59.7,1720610190.0,50.0,14.0,17.0,51.0,13.0,16.0,48.0,18.0,29.0,50.0,12.0,14.0,59.73
59.7,1720610220.0,47.0,15.0,16.0,48.0,13.0,20.0,52.0,15.0,20.0,53.0,7.0,10.0,59.73
59.7,1720610250.0,45.0,14.0,16.0,48.0,16.0,22.0,50.0,12.0,18.0,50.0,12.0,14.0,59.73
59.7,1720610280.0,42.0,13.0,16.0,44.0,12.0,16.0,42.0,16.0,24.0,42.0,12.0,14.0,59.73
59.7,1720610310.0,43.0,16.0,19.0,43.0,9.0,14.0,41.0,11.0,17.0,46.0,6.0,7.0,59.73
59.7,1720610340.0,35.0,14.0,22.0,36.0,11.0,21.0,39.0,11.0,20.0,45.0,12.0,19.0,59.73
59.7,1720610370.0,25.0,10.0,22.0,30.0,17.0,34.0,38.0,11.0,22.0,36.0,11.0,25.0,59.73
59.7,1720610400.0,31.0,14.0,30.0,33.0,15.0,33.0,32.0,13.0,26.0,35.0,9.0,22.0,59.73
59.7,1720610430.0,31.0,16.0,27.0,32.0,13.0,25.0,30.0,12.0,24.0,43.0,9.0,18.0,59.73
59.7,1720610460.0,29.0,10.0,18.0,29.0,10.0,29.0,29.0,14.0,40.0,30.0,9.0,18.0,59.73
59.7,1720610490.0,19.0,11.0,32.0,24.0,11.0,35.0,26.0,10.0,29.0,26.0,9.0,24.0,59.73
59.7,1720610520.0,20.0,11.0,28.0,22.0,10.0,33.0,23.0,10.0,40.0,28.0,8.0,25.0,59.73
59.7,1720610550.0,31.0,13.0,21.0,31.0,10.0,24.0,30.0,17.0,46.0,33.0,9.0,18.0,59.73
59.7,1720610580.0,31.0,15.0,25.0,31.0,11.0,26.0,28.0,9.0,26.0,31.0,12.0,24.0,59.73
59.7,1720610610.0,36.0,13.0,19.0,32.0,10.0,24.0,29.0,13.0,32.0,30.0,8.0,17.0,59.73
59.7,1720610640.0,38.0,14.0,23.0,36.0,12.0,20.0,32.0,12.0,34.0,33.0,9.0,21.0,59.73
59.7,1720610670.0,37.0,12.0,15.0,31.0,14.0,25.0,29.0,14.0,38.0,33.0,8.0,16.0,59.73
59.7,1720610700.0,33.0,13.0,20.0,29.0,10.0,27.0,25.0,14.0,46.0,27.0,8.0,18.0,59.73
59.7,1720610730.0,30.0,12.0,22.0,26.0,10.0,27.0,19.0,10.0,31.0,22.0,8.0,26.0,59.73
59.7,1720610760.0,19.0,5.0,14.0,15.0,7.0,57.0,12.0,2.0,49.0,14.0,3.0,32.0,59.73
59.7,1720610790.0,11.0,7.0,54.0,11.0,7.0,35.0,11.0,8.0,59.0,18.0,6.0,23.0,59.73
59.7,1720610820.0,10.0,3.0,10.0,10.0,2.0,83.0,10.0,2.0,87.0,11.0,3.0,20.0,59.73
59.7,1720610850.0,12.0,4.0,17.0,10.0,8.0,68.0,18.0,5.0,28.0,18.0,6.0,52.0,59.73
59.7,1720610880.0,23.0,9.0,22.0,19.0,11.0,43.0,22.0,11.0,33.0,26.0,9.0,25.0,59.73
59.7,1720610910.0,12.0,5.0,21.0,13.0,9.0,64.0,26.0,5.0,18.0,22.0,10.0,41.0,59.73
59.7,1720610940.0,24.0,9.0,24.0,21.0,13.0,40.0,26.0,12.0,26.0,21.0,12.0,39.0,59.73
59.7,1720610970.0,31.0,10.0,17.0,26.0,15.0,37.0,24.0,13.0,40.0,24.0,10.0,31.0,59.73
59.7,1720611000.0,37.0,13.0,18.0,32.0,11.0,23.0,28.0,12.0,35.0,26.0,12.0,40.0,59.73
59.7,1720611030.0,39.0,14.0,19.0,35.0,14.0,27.0,33.0,10.0,21.0,29.0,11.0,28.0,59.73
59.7,1720611060.0,35.0,12.0,20.0,31.0,13.0,27.0,29.0,11.0,26.0,29.0,9.0,27.0,59.73
59.7,1720611090.0,31.0,10.0,16.0,30.0,15.0,34.0,29.0,14.0,36.0,26.0,13.0,41.0,59.73
59.7,1720611120.0,32.0,15.0,23.0,31.0,15.0,27.0,24.0,13.0,34.0,18.0,9.0,48.0,59.73
59.7,1720611150.0,29.0,11.0,19.0,30.0,10.0,21.0,24.0,11.0,50.0,12.0,6.0,37.0,59.73
59.7,1720611180.0,25.0,4.0,7.0,22.0,3.0,54.0,19.0,7.0,87.0,19.0,3.0,34.0,59.73
59.7,1720611210.0,27.0,8.0,16.0,15.0,9.0,36.0,21.0,10.0,34.0,23.0,10.0,29.0,59.73
59.7,1720611240.0,26.0,8.0,21.0,22.0,9.0,27.0,20.0,12.0,53.0,23.0,7.0,36.0,59.73
59.7,1720611270.0,29.0,10.0,25.0,26.0,6.0,18.0,23.0,5.0,42.0,20.0,10.0,45.0,59.73
59.7,1720611300.0,27.0,9.0,20.0,22.0,9.0,26.0,18.0,9.0,54.0,17.0,7.0,30.0,59.73
59.7,1720611330.0,34.0,13.0,21.0,27.0,14.0,35.0,23.0,9.0,29.0,21.0,9.0,32.0,59.73
59.7,1720611360.0,26.0,11.0,21.0,23.0,13.0,35.0,22.0,11.0,44.0,22.0,9.0,30.0,59.73
